step|id|lat|lon|g|h|name
413|213142745|41.3044991|1.9897177|22.6452264|812.4271106|
414|245934178|41.3040150|1.9895972|22.6999888|812.3916053|
415|213142743|41.3034997|1.9895395|22.7574899|812.3589278|
416|213142741|41.3029443|1.9895527|22.8192574|812.3291743|
417|1288651071|41.3025740|1.9896497|22.8612226|812.3157312|
418|213142740|41.3023783|1.9896836|22.8831669|812.3073690|
419|213142737|41.3020107|1.9898038|22.9252574|812.2957597|
420|213142735|41.3015594|1.9900527|22.9795764|812.2888549|
421|211256994|41.3011139|1.9903545|23.0351600|812.2861090|
422|211257659|41.3009655|1.9904317|23.0528767|812.2835039|
423|211255184|41.3008742|1.9904186|23.0630876|812.2775089|
424|211255186|41.3008041|1.9903269|23.0740164|812.2669878|
425|211257860|41.3006004|1.9900397|23.1070108|812.2349121|
426|1323560186|41.3005564|1.9898471|23.1238273|812.2185191|
427|213139131|41.3002182|1.9890627|23.1993776|812.1429688|
428|211267856|41.2999368|1.9884098|23.2622570|812.0800895|
429|211267857|41.2997767|1.9879865|23.3018466|812.0405570|
430|211267859|41.2997108|1.9876060|23.3344661|812.0093330|
431|211267861|41.2996850|1.9870667|23.3796090|811.9688143|
432|211267864|41.2996437|1.9865264|23.4249771|811.9273670|
433|211267865|41.2995921|1.9861402|23.4577455|811.8965209|
434|211267867|41.2995921|1.9857196|23.4928813|811.8660336|
435|211267869|41.2995534|1.9853505|23.5240137|811.8371405|
436|211267870|41.2995018|1.9850244|23.5518529|811.8106513|
437|211267872|41.2994115|1.9846038|23.5883953|811.7751732|
438|211267873|41.2993987|1.9833678|23.6916575|811.6848789|
439|1326097037|41.2994036|1.9830113|23.7214436|811.6593110|
440|211267875|41.2994115|1.9824323|23.7698198|811.6177831|
441|211267877|41.2992826|1.9814796|23.8506865|811.5416074|
442|211267878|41.2992310|1.9809388|23.8962265|811.4995595|
443|211267880|41.2991278|1.9802522|23.9547203|811.4440919|
444|211267881|41.2985862|1.9774799|24.1940154|811.2132251|
445|211267882|41.2980897|1.9749049|24.4160996|810.9991559|
